Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2021-03-16,19:00,Serie B,Matchweek 29,Tue,Home,W,2,0,Reggiana,1.8,0.3,52.0,,Andrea D'Errico,4-3-1-2,4-1-4-1,Ivan Pezzuto,Match Report,,Monza
2021-03-20,16:00,Serie B,Matchweek 30,Sat,Home,L,1,4,Venezia,1.1,2.6,63.0,,Marco Armellino,4-3-3,4-3-1-2,Manuel Volpi,Match Report,,Monza
2021-04-02,19:00,Serie B,Matchweek 31,Fri,Away,D,1,1,Virtus Entella,2.0,1.2,51.0,,Andrea D'Errico,4-3-3,4-4-2,Ivan Robilotta,Match Report,,Monza
2021-04-05,15:00,Serie B,Matchweek 32,Mon,Home,D,1,1,Pescara,1.8,1.8,57.0,,Andrea D'Errico,4-3-3,4-3-3,Daniel Amabile,Match Report,,Monza
2021-04-10,14:00,Serie B,Matchweek 33,Sat,Away,L,0,1,Ascoli,1.7,1.1,60.0,,Marco Armellino,4-3-3,4-3-1-2,Alessandro Prontera,Match Report,,Monza
2021-04-17,14:00,Serie B,Matchweek 34,Sat,Home,W,2,1,Cremonese,1.1,1.4,58.0,,Andrea D'Errico,4-3-3,4-2-3-1,Marco Serra,Match Report,,Monza
2021-05-01,14:00,Serie B,Matchweek 35,Sat,Away,W,3,1,Salernitana,1.8,0.7,63.0,,Filippo Scaglia,3-5-2,3-5-1-1,Eugenio Abbattista,Match Report,,Monza
2021-05-04,14:00,Serie B,Matchweek 36,Tue,Home,W,1,0,Lecce,1.0,1.5,51.0,,Gabriel Paletta,3-5-2,4-3-1-2,Maurizio Mariani,Match Report,,Monza
2021-05-07,14:00,Serie B,Matchweek 37,Fri,Away,W,3,0,Cosenza,1.6,1.4,65.0,,Gabriel Paletta,3-5-2,3-5-2,Piero Giacomelli,Match Report,,Monza
2021-05-10,14:00,Serie B,Matchweek 38,Mon,Home,L,0,2,Brescia,1.2,0.6,51.0,,Mario Sampirisi,3-5-2,4-3-1-2,Luca Pairetto,Match Report,,Monza
2021-05-17,18:30,Serie B,Semi-finals,Mon,Away,L,0,3,Cittadella,1.7,1.6,52.0,,Gabriel Paletta,3-5-2,4-3-1-2,Giovanni Ayroldi,Match Report,Leg 1 of 2,Monza
2021-05-20,20:45,Serie B,Semi-finals,Thu,Home,W,2,0,Cittadella,1.9,0.4,65.0,,Mario Sampirisi,4-3-3,4-1-2-1-2,Juan Sacchi,Match Report,Leg 2 of 2; Cittadella won,Monza
2019-08-04,18:30,Coppa Italia,First round,Sun,Home,W,2,0,Alessandria,,,,1995.0,,,,Marco Ricci,Match Report,,Monza
2019-08-11,20:30,Coppa Italia,Second round,Sun,Away,W,4,3,Benevento,,,,4940.0,,,,Antonio Di Martino,Match Report,,Monza
2019-08-18,18:15,Coppa Italia,Third round,Sun,Away,L,1,3,Fiorentina,,,,15000.0,,,,Fabrizio Pasqua,Match Report,,Monza
2018-07-29,17:00,Coppa Italia,First round,Sun,Home,W,1,0,SS Matelica,,,,814.0,,,,Stefano Lorenzin,Match Report,,Monza
2018-08-05,20:30,Coppa Italia,Second round,Sun,Away,L,0,1,Padova,,,,1567.0,,,,Eugenio Abbattista,Match Report,,Monza
2022-08-13,18:30,Serie A,Matchweek 1,Sat,Home,W,4,2,Udinese,2.3,0.5,59.0,70197.0,Davide Calabria,4-2-3-1,3-5-2,Livio Marinelli,Match Report,,Milan
2022-08-21,20:45,Serie A,Matchweek 2,Sun,Away,D,1,1,Atalanta,1.3,0.5,60.0,19216.0,Davide Calabria,4-2-3-1,3-4-3,Fabio Maresca,Match Report,,Milan
2022-08-27,20:45,Serie A,Matchweek 3,Sat,Home,W,2,0,Bologna,1.9,0.5,48.0,70430.0,Davide Calabria,4-2-3-1,3-5-2,Gianluca Manganiello,Match Report,,Milan
2022-08-30,18:30,Serie A,Matchweek 4,Tue,Away,D,0,0,Sassuolo,0.7,1.1,62.0,18053.0,Theo Hernández,4-2-3-1,4-3-3,Giovanni Ayroldi,Match Report,,Milan
2022-09-03,18:00,Serie A,Matchweek 5,Sat,Home,W,3,2,Inter,1.3,1.8,47.0,75475.0,Davide Calabria,4-2-3-1,3-5-2,Daniele Chiffi,Match Report,,Milan
2022-09-06,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,at RB Salzburg,0.9,1.3,65.0,29520.0,Davide Calabria,4-2-3-1,4-3-1-2,Srđan Jovanović,Match Report,,Milan
2022-09-10,20:45,Serie A,Matchweek 6,Sat,Away,W,2,1,Sampdoria,1.7,0.7,43.0,23049.0,Davide Calabria,4-2-3-1,4-1-4-1,Michael Fabbri,Match Report,,Milan
2022-09-14,18:45,Champions Lg,Group stage,Wed,Home,W,3,1,hr Dinamo Zagreb,2.2,0.4,57.0,61341.0,Davide Calabria,4-2-3-1,5-3-2,Jesús Gil,Match Report,,Milan
2022-09-18,20:45,Serie A,Matchweek 7,Sun,Home,L,1,2,Napoli,2.6,1.4,51.0,72573.0,Davide Calabria,4-2-3-1,4-3-3,Maurizio Mariani,Match Report,,Milan
2022-10-01,20:45,Serie A,Matchweek 8,Sat,Away,W,3,1,Empoli,2.3,1.1,57.0,15497.0,Davide Calabria,4-2-3-1,4-3-1-2,Gianluca Aureliano,Match Report,,Milan
2022-10-05,20:00,Champions Lg,Group stage,Wed,Away,L,0,3,eng Chelsea,0.4,1.1,49.0,39537.0,Ismaël Bennacer,4-2-3-1,3-4-3,Danny Makkelie,Match Report,,Milan
2022-10-08,18:00,Serie A,Matchweek 9,Sat,Home,W,2,0,Juventus,2.2,0.8,40.0,75530.0,Theo Hernández,4-3-2-1,4-4-2,Daniele Orsato,Match Report,,Milan
2022-10-11,21:00,Champions Lg,Group stage,Tue,Home,L,0,2,eng Chelsea,0.4,2.2,31.0,75051.0,Theo Hernández,4-2-3-1,3-4-3,Daniel Siebert,Match Report,,Milan
2022-10-16,20:45,Serie A,Matchweek 10,Sun,Away,W,2,1,Hellas Verona,1.9,2.1,54.0,22904.0,Theo Hernández,4-2-3-1,3-4-3,Davide Massa,Match Report,,Milan
2022-10-22,18:00,Serie A,Matchweek 11,Sat,Home,W,4,1,Monza,1.1,1.2,49.0,72938.0,Theo Hernández,4-2-3-1,3-4-3,Livio Marinelli,Match Report,,Milan
2022-10-25,21:00,Champions Lg,Group stage,Tue,Away,W,4,0,hr Dinamo Zagreb,3.2,0.7,45.0,20572.0,Theo Hernández,4-2-3-1,3-1-4-2,Szymon Marciniak,Match Report,,Milan
2022-10-30,20:45,Serie A,Matchweek 12,Sun,Away,L,1,2,Torino,1.1,0.6,56.0,26133.0,Theo Hernández,4-2-3-1,3-4-3,Rosario Abisso,Match Report,,Milan
2022-11-02,21:00,Champions Lg,Group stage,Wed,Home,W,4,0,at RB Salzburg,1.8,1.6,48.0,74292.0,Theo Hernández,4-2-3-1,4-1-2-1-2,Antonio Matéu,Match Report,,Milan
2022-11-05,20:45,Serie A,Matchweek 13,Sat,Home,W,2,1,Spezia,2.2,1.6,58.0,71099.0,Theo Hernández,4-2-3-1,3-5-2,Michael Fabbri,Match Report,,Milan
2022-11-08,20:45,Serie A,Matchweek 14,Tue,Away,D,0,0,Cremonese,1.0,0.3,71.0,14610.0,Ismaël Bennacer,3-4-1-2,3-5-2,Antonio Rapuano,Match Report,,Milan
2022-11-13,18:00,Serie A,Matchweek 15,Sun,Home,W,2,1,Fiorentina,1.5,0.5,50.0,73007.0,Theo Hernández,4-2-3-1,4-2-3-1,Simone Sozza,Match Report,,Milan
2023-01-04,12:30,Serie A,Matchweek 16,Wed,Away,W,2,1,Salernitana,2.7,0.7,56.0,29541.0,Davide Calabria,4-2-3-1,3-5-2,Francesco Fourneau,Match Report,,Milan
2023-01-08,20:45,Serie A,Matchweek 17,Sun,Home,D,2,2,Roma,0.9,1.2,60.0,74103.0,Davide Calabria,4-2-3-1,3-4-3,Davide Massa,Match Report,,Milan
2023-01-11,21:00,Coppa Italia,Round of 16,Wed,Home,L,0,1,Torino,,,59.0,58000.0,Sandro Tonali,3-5-1-1,3-4-3,Antonio Rapuano,Match Report,Required Extra Time,Milan
2023-01-14,18:00,Serie A,Matchweek 18,Sat,Away,D,2,2,Lecce,1.4,1.4,65.0,25942.0,Davide Calabria,4-2-3-1,4-3-3,Daniele Orsato,Match Report,,Milan
2023-01-18,22:00,Supercoppa,Supercoppa Italiana,Wed,Home,L,0,3,Inter,,,66.0,,Davide Calabria,4-2-3-1,3-5-2,Fabio Maresca,Match Report,,Milan
2023-01-24,20:45,Serie A,Matchweek 19,Tue,Away,L,0,4,Lazio,0.7,3.1,50.0,47000.0,Davide Calabria,4-2-3-1,4-3-3,Marco Di Bello,Match Report,,Milan
2023-01-29,12:30,Serie A,Matchweek 20,Sun,Home,L,2,5,Sassuolo,0.6,2.2,60.0,70428.0,Davide Calabria,4-2-3-1,4-2-3-1,Antonio Giua,Match Report,,Milan
2023-02-05,20:45,Serie A,Matchweek 21,Sun,Away,L,0,1,Inter,0.3,0.9,36.0,75584.0,Davide Calabria,3-5-2,3-5-2,Davide Massa,Match Report,,Milan
2023-02-10,20:45,Serie A,Matchweek 22,Fri,Home,W,1,0,Torino,1.3,0.8,46.0,68268.0,Theo Hernández,3-4-3,3-4-3,Giovanni Ayroldi,Match Report,,Milan
2023-02-14,21:00,Champions Lg,Round of 16,Tue,Home,W,1,0,eng Tottenham,1.7,0.4,47.0,74320.0,Theo Hernández,3-4-3,3-4-3,Sandro Schärer,Match Report,Leg 1 of 2,Milan
2023-02-18,18:00,Serie A,Matchweek 23,Sat,Away,W,1,0,Monza,2.1,0.5,41.0,14012.0,Theo Hernández,3-4-3,3-4-3,Antonio Rapuano,Match Report,,Milan
2023-02-26,20:45,Serie A,Matchweek 24,Sun,Home,W,2,0,Atalanta,1.8,0.1,48.0,72203.0,Theo Hernández,3-4-3,3-5-2,Maurizio Mariani,Match Report,,Milan
2023-03-04,20:45,Serie A,Matchweek 25,Sat,Away,L,1,2,Fiorentina,0.9,2.1,52.0,40410.0,Theo Hernández,3-4-3,4-3-3,Marco Di Bello,Match Report,,Milan
2023-03-08,20:00,Champions Lg,Round of 16,Wed,Away,D,0,0,eng Tottenham,1.4,0.5,46.0,61602.0,Theo Hernández,3-4-3,3-4-3,Clément Turpin,Match Report,Leg 2 of 2; Milan won,Milan
2023-03-13,20:45,Serie A,Matchweek 26,Mon,Home,D,1,1,Salernitana,2.2,0.8,64.0,71870.0,Theo Hernández,3-4-3,3-4-3,Federico La Penna,Match Report,,Milan
2023-03-18,20:45,Serie A,Matchweek 27,Sat,Away,L,1,3,Udinese,1.5,1.8,64.0,24992.0,Zlatan Ibrahimović,3-4-3,3-5-2,Daniele Doveri,Match Report,,Milan
2023-04-02,20:45,Serie A,Matchweek 28,Sun,Away,W,4,0,Napoli,2.1,1.2,40.0,51466.0,Davide Calabria,4-2-3-1,4-3-3,Antonio Rapuano,Match Report,,Milan
2023-04-07,21:00,Serie A,Matchweek 29,Fri,Home,D,0,0,Empoli,1.9,0.1,70.0,70286.0,Davide Calabria,4-2-3-1,4-3-1-2,Matteo Marcenaro,Match Report,,Milan
2023-04-12,21:00,Champions Lg,Quarter-finals,Wed,Home,W,1,0,it Napoli,1.1,1.3,47.0,74742.0,Davide Calabria,4-2-3-1,4-3-3,István Kovács,Match Report,Leg 1 of 2,Milan
2023-04-15,15:00,Serie A,Matchweek 30,Sat,Away,D,1,1,Bologna,1.4,0.6,49.0,29024.0,Ante Rebić,4-2-3-1,4-3-3,Davide Massa,Match Report,,Milan
2023-04-18,21:00,Champions Lg,Quarter-finals,Tue,Away,D,1,1,it Napoli,2.0,2.2,27.0,52728.0,Davide Calabria,4-2-3-1,4-3-3,Szymon Marciniak,Match Report,Leg 2 of 2; Milan won,Milan
2023-04-23,18:00,Serie A,Matchweek 31,Sun,Home,W,2,0,Lecce,0.8,1.2,68.0,72614.0,Theo Hernández,4-2-3-1,4-3-3,Daniele Chiffi,Match Report,,Milan
2023-04-29,18:00,Serie A,Matchweek 32,Sat,Away,D,1,1,Roma,1.0,1.0,63.0,64191.0,Davide Calabria,4-2-3-1,3-4-1-2,Daniele Orsato,Match Report,,Milan
2023-05-03,21:00,Serie A,Matchweek 33,Wed,Home,D,1,1,Cremonese,1.6,1.2,73.0,68136.0,Davide Calabria,4-2-3-1,4-2-3-1,Luca Pairetto,Match Report,,Milan
2023-05-06,15:00,Serie A,Matchweek 34,Sat,Home,W,2,0,Lazio,0.8,1.2,52.0,72365.0,Davide Calabria,4-2-3-1,4-3-3,Antonio Rapuano,Match Report,,Milan
2023-05-10,21:00,Champions Lg,Semi-finals,Wed,Home,L,0,2,it Inter,0.9,2.0,58.0,75532.0,Davide Calabria,4-2-3-1,3-5-2,Jesús Gil,Match Report,Leg 1 of 2,Milan
2023-05-13,18:00,Serie A,Matchweek 35,Sat,Away,L,0,2,Spezia,1.0,1.8,59.0,11366.0,Theo Hernández,4-2-3-1,3-5-2,Daniele Doveri,Match Report,,Milan
2023-05-16,21:00,Champions Lg,Semi-finals,Tue,Away,L,0,1,it Inter,0.5,1.0,56.0,75567.0,Davide Calabria,4-2-3-1,3-5-2,Clément Turpin,Match Report,Leg 2 of 2; Inter won,Milan
2023-05-20,20:45,Serie A,Matchweek 36,Sat,Home,W,5,1,Sampdoria,3.8,0.6,62.0,72105.0,Davide Calabria,4-2-3-1,4-1-4-1,Francesco Fourneau,Match Report,,Milan
2023-05-28,20:45,Serie A,Matchweek 37,Sun,Away,W,1,0,Juventus,0.5,0.9,52.0,40231.0,Davide Calabria,4-2-3-1,3-4-1-2,Maurizio Mariani,Match Report,,Milan
2023-06-04,21:00,Serie A,Matchweek 38,Sun,Home,W,3,1,Hellas Verona,2.4,0.8,77.0,72102.0,Davide Calabria,4-2-3-1,3-5-2,Paolo Valeri,Match Report,,Milan
2021-08-23,20:45,Serie A,Matchweek 1,Mon,Away,W,1,0,Sampdoria,0.9,1.1,50.0,5000.0,Davide Calabria,4-2-3-1,4-4-2,Marco Guida,Match Report,,Milan
2021-08-29,20:45,Serie A,Matchweek 2,Sun,Home,W,4,1,Cagliari,2.7,0.6,57.0,31946.0,Davide Calabria,4-2-3-1,3-5-2,Marco Serra,Match Report,,Milan
2021-09-12,18:00,Serie A,Matchweek 3,Sun,Home,W,2,0,Lazio,2.9,0.3,47.0,36207.0,Alessio Romagnoli,4-2-3-1,4-3-3,Daniele Chiffi,Match Report,,Milan
2021-09-15,20:00,Champions Lg,Group stage,Wed,Away,L,2,3,eng Liverpool,1.6,2.5,40.0,51445.0,Davide Calabria,4-2-3-1,4-3-3,Szymon Marciniak,Match Report,,Milan
2021-09-19,20:45,Serie A,Matchweek 4,Sun,Away,D,1,1,Juventus,0.8,1.3,56.0,18785.0,Alessio Romagnoli,4-2-3-1,4-4-2,Daniele Doveri,Match Report,,Milan
2021-09-22,20:45,Serie A,Matchweek 5,Wed,Home,W,2,0,Venezia,1.6,0.8,66.0,26185.0,Alessio Romagnoli,4-2-3-1,4-3-3,Ivan Pezzuto,Match Report,,Milan
2021-09-25,15:00,Serie A,Matchweek 6,Sat,Away,W,2,1,Spezia,1.3,1.1,63.0,3618.0,Alessio Romagnoli,4-2-3-1,4-1-4-1,Gianluca Manganiello,Match Report,,Milan
2021-09-28,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,es Atlético Madrid,0.7,2.1,36.0,35374.0,Alessio Romagnoli,4-2-3-1,4-4-2,Cüneyt Çakιr,Match Report,,Milan
2021-10-03,20:45,Serie A,Matchweek 7,Sun,Away,W,3,2,Atalanta,2.7,2.1,44.0,9363.0,Davide Calabria,4-2-3-1,3-4-1-2,Marco Di Bello,Match Report,,Milan
2021-10-16,20:45,Serie A,Matchweek 8,Sat,Home,W,3,2,Hellas Verona,1.7,1.6,54.0,40128.0,Alessio Romagnoli,4-2-3-1,3-4-3,Alessandro Prontera,Match Report,,Milan
2021-10-19,20:00,Champions Lg,Group stage,Tue,Away,L,0,1,pt Porto,0.2,1.1,48.0,32130.0,Davide Calabria,4-2-3-1,4-4-2,Felix Brych,Match Report,,Milan
2021-10-23,20:45,Serie A,Matchweek 9,Sat,Away,W,4,2,Bologna,1.0,0.9,63.0,22167.0,Davide Calabria,4-2-3-1,3-4-3,Paolo Valeri,Match Report,,Milan
2021-10-26,20:45,Serie A,Matchweek 10,Tue,Home,W,1,0,Torino,0.9,0.6,45.0,35929.0,Alessio Romagnoli,4-2-3-1,3-4-3,Gianluca Aureliano,Match Report,,Milan
2021-10-31,20:45,Serie A,Matchweek 11,Sun,Away,W,2,1,Roma,1.8,1.3,50.0,51001.0,Davide Calabria,4-2-3-1,4-2-3-1,Fabio Maresca,Match Report,,Milan
2021-11-03,18:45,Champions Lg,Group stage,Wed,Home,D,1,1,pt Porto,0.6,1.8,52.0,39675.0,Alessio Romagnoli,4-2-3-1,4-4-2,Clément Turpin,Match Report,,Milan
2021-11-07,20:45,Serie A,Matchweek 12,Sun,Home,D,1,1,Inter,1.0,2.6,50.0,56608.0,Simon Kjær,4-2-3-1,3-5-2,Daniele Doveri,Match Report,,Milan
2021-11-20,20:45,Serie A,Matchweek 13,Sat,Away,L,3,4,Fiorentina,2.0,1.2,55.0,32567.0,Franck Kessié,4-2-3-1,4-3-3,Marco Guida,Match Report,,Milan
2021-11-24,21:00,Champions Lg,Group stage,Wed,Away,W,1,0,es Atlético Madrid,1.3,0.9,57.0,61019.0,Alessio Romagnoli,4-2-3-1,3-1-4-2,Slavko Vinčič,Match Report,,Milan
2021-11-28,15:00,Serie A,Matchweek 14,Sun,Home,L,1,3,Sassuolo,0.8,1.0,50.0,52824.0,Alessio Romagnoli,4-2-3-1,4-3-3,Gianluca Manganiello,Match Report,,Milan
2021-12-01,20:45,Serie A,Matchweek 15,Wed,Away,W,3,0,Genoa,1.2,0.5,58.0,14000.0,Franck Kessié,4-2-3-1,3-5-2,Juan Sacchi,Match Report,,Milan
2021-12-04,15:00,Serie A,Matchweek 16,Sat,Home,W,2,0,Salernitana,2.1,0.2,70.0,43609.0,Alessio Romagnoli,4-2-3-1,4-4-1-1,Antonio Giua,Match Report,,Milan
2021-12-07,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,eng Liverpool,1.4,1.9,48.0,56237.0,Alessio Romagnoli,4-2-3-1,4-3-3,Danny Makkelie,Match Report,,Milan
2021-12-11,20:45,Serie A,Matchweek 17,Sat,Away,D,1,1,Udinese,0.9,2.4,66.0,16385.0,Alessio Romagnoli,4-2-3-1,3-5-2,Francesco Fourneau,Match Report,,Milan
2021-12-19,20:45,Serie A,Matchweek 18,Sun,Home,L,0,1,Napoli,0.4,0.8,49.0,54647.0,Alessio Romagnoli,4-2-3-1,4-2-3-1,Davide Massa,Match Report,,Milan
2021-12-22,20:45,Serie A,Matchweek 19,Wed,Away,W,4,2,Empoli,1.2,1.6,45.0,10596.0,Alessio Romagnoli,4-2-3-1,4-3-1-2,Marco Di Bello,Match Report,,Milan
2022-01-06,18:30,Serie A,Matchweek 20,Thu,Home,W,3,1,Roma,2.9,0.6,54.0,35870.0,Theo Hernández,4-2-3-1,3-1-4-2,Daniele Chiffi,Match Report,,Milan
2022-01-09,12:30,Serie A,Matchweek 21,Sun,Away,W,3,0,Venezia,2.9,0.5,61.0,5000.0,Theo Hernández,4-2-3-1,4-3-2-1,Massimiliano Irrati,Match Report,,Milan
2022-01-13,21:00,Coppa Italia,Round of 16,Thu,Home,W,3,1,Genoa,,,61.0,13325.0,Theo Hernández,4-2-3-1,4-3-3,Gianluca Aureliano,Match Report,Required Extra Time,Milan
2022-01-17,18:30,Serie A,Matchweek 22,Mon,Home,L,1,2,Spezia,2.2,1.5,60.0,5000.0,Theo Hernández,4-2-3-1,4-3-3,Marco Serra,Match Report,,Milan
2022-01-23,20:45,Serie A,Matchweek 23,Sun,Home,D,0,0,Juventus,0.6,0.4,47.0,5000.0,Alessio Romagnoli,4-2-3-1,4-4-2,Marco Di Bello,Match Report,,Milan
2022-02-05,18:00,Serie A,Matchweek 24,Sat,Away,W,2,1,Inter,1.4,1.0,54.0,37918.0,Alessio Romagnoli,4-2-3-1,3-5-2,Marco Guida,Match Report,,Milan
2022-02-09,21:00,Coppa Italia,Quarter-finals,Wed,Home,W,4,0,Lazio,,,48.0,38000.0,Alessio Romagnoli,4-2-3-1,4-3-3,Simone Sozza,Match Report,,Milan
2022-02-13,12:30,Serie A,Matchweek 25,Sun,Home,W,1,0,Sampdoria,1.2,0.2,50.0,35710.0,Alessio Romagnoli,4-2-3-1,4-4-1-1,Daniele Chiffi,Match Report,,Milan
2022-02-19,20:45,Serie A,Matchweek 26,Sat,Away,D,2,2,Salernitana,1.3,1.0,60.0,18449.0,Davide Calabria,4-2-3-1,4-2-3-1,Michael Fabbri,Match Report,,Milan
2022-02-25,18:45,Serie A,Matchweek 27,Fri,Home,D,1,1,Udinese,1.0,1.3,62.0,44588.0,Alessio Romagnoli,4-2-3-1,3-5-2,Matteo Marchetti,Match Report,,Milan
2022-03-01,21:00,Coppa Italia,Semi-finals,Tue,Home,D,0,0,Inter,,,49.0,53881.0,Alessio Romagnoli,4-2-3-1,3-5-2,Maurizio Mariani,Match Report,Leg 1 of 2,Milan
2022-03-06,20:45,Serie A,Matchweek 28,Sun,Away,W,1,0,Napoli,1.2,0.4,40.0,42000.0,Davide Calabria,4-3-3,4-2-3-1,Daniele Orsato,Match Report,,Milan
2022-03-12,20:45,Serie A,Matchweek 29,Sat,Home,W,1,0,Empoli,0.7,0.3,53.0,48801.0,Davide Calabria,4-2-3-1,4-3-2-1,Daniele Chiffi,Match Report,,Milan
2022-03-19,20:45,Serie A,Matchweek 30,Sat,Away,W,1,0,Cagliari,2.0,1.4,58.0,12309.0,Davide Calabria,4-2-3-1,3-1-4-2,Marco Di Bello,Match Report,,Milan
2022-04-04,20:45,Serie A,Matchweek 31,Mon,Home,D,0,0,Bologna,2.0,0.8,53.0,68136.0,Davide Calabria,4-2-3-1,3-5-2,Livio Marinelli,Match Report,,Milan
2022-04-10,20:45,Serie A,Matchweek 32,Sun,Away,D,0,0,Torino,0.6,0.7,56.0,23472.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Doveri,Match Report,,Milan
2022-04-15,21:00,Serie A,Matchweek 33,Fri,Home,W,2,0,Genoa,1.4,0.3,59.0,70259.0,Franck Kessié,4-3-3,4-3-2-1,Daniele Chiffi,Match Report,,Milan
2022-04-19,21:00,Coppa Italia,Semi-finals,Tue,Away,L,0,3,Inter,,,52.0,75000.0,Davide Calabria,4-2-3-1,3-5-2,Maurizio Mariani,Match Report,Leg 2 of 2; Inter won,Milan
2022-04-24,20:45,Serie A,Matchweek 34,Sun,Away,W,2,1,Lazio,2.1,0.5,53.0,25000.0,Davide Calabria,4-2-3-1,4-3-3,Marco Guida,Match Report,,Milan
2022-05-01,15:00,Serie A,Matchweek 35,Sun,Home,W,1,0,Fiorentina,1.2,0.7,49.0,71542.0,Davide Calabria,4-2-3-1,4-3-3,Paolo Valeri,Match Report,,Milan
2022-05-08,20:45,Serie A,Matchweek 36,Sun,Away,W,3,1,Hellas Verona,3.2,1.0,53.0,30154.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Doveri,Match Report,,Milan
2022-05-15,18:00,Serie A,Matchweek 37,Sun,Home,W,2,0,Atalanta,1.3,0.6,46.0,73304.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Orsato,Match Report,,Milan
2022-05-22,18:00,Serie A,Matchweek 38,Sun,Away,W,3,0,Sassuolo,2.8,0.5,47.0,21584.0,Davide Calabria,4-2-3-1,4-3-3,Daniele Doveri,Match Report,,Milan
2020-09-17,19:00,Europa Lg,Second qualifying round,Thu,Away,W,2,0,ie Shamrock Rov,,,,,Gianluigi Donnarumma,4-3-3,3-5-2,Ádám Farkas,Match Report,,Milan
2020-09-21,20:45,Serie A,Matchweek 1,Mon,Home,W,2,0,Bologna,2.6,1.1,58.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Federico La Penna,Match Report,,Milan
2020-09-24,20:30,Europa Lg,Third qualifying round,Thu,Home,W,3,2,no Bodø/Glimt,,,,,Gianluigi Donnarumma,4-3-3,4-3-3,Fran Jović,Match Report,,Milan
2020-09-27,18:00,Serie A,Matchweek 2,Sun,Away,W,2,0,Crotone,2.4,0.2,52.0,,Gianluigi Donnarumma,4-2-3-1,3-5-2,Luca Pairetto,Match Report,,Milan
2020-10-01,20:00,Europa Lg,Play-off round,Thu,Away,D,2 (9),2 (8),pt Rio Ave,,,54.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Jesús Gil,Match Report,Milan won on penalty kicks following extra time,Milan
2020-10-04,18:00,Serie A,Matchweek 3,Sun,Home,W,3,0,Spezia,2.6,0.2,62.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-3-3,Marco Serra,Match Report,,Milan
2020-10-17,18:00,Serie A,Matchweek 4,Sat,Away,W,2,1,Inter,2.1,2.8,45.0,1000.0,Alessio Romagnoli,4-2-3-1,3-1-4-2,Maurizio Mariani,Match Report,,Milan
2020-10-22,20:00,Europa Lg,Group stage,Thu,Away,W,3,1,sct Celtic,0.7,0.9,54.0,316.0,Alessio Romagnoli,4-2-3-1,3-5-1-1,Matej Jug,Match Report,,Milan
2020-10-26,20:45,Serie A,Matchweek 5,Mon,Home,D,3,3,Roma,2.5,2.1,54.0,,Alessio Romagnoli,4-2-3-1,3-4-3,Piero Giacomelli,Match Report,,Milan
2020-10-29,18:55,Europa Lg,Group stage,Thu,Home,W,3,0,cz Sparta Prague,2.8,0.2,56.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Halis Özkahya,Match Report,,Milan
2020-11-01,12:30,Serie A,Matchweek 6,Sun,Away,W,2,1,Udinese,1.1,1.0,60.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Marco Di Bello,Match Report,,Milan
2020-11-05,21:00,Europa Lg,Group stage,Thu,Home,L,0,3,fr Lille,1.0,1.8,55.0,,Alessio Romagnoli,4-2-3-1,4-4-1-1,Bartosz Frankowski,Match Report,,Milan
2020-11-08,20:45,Serie A,Matchweek 7,Sun,Home,D,2,2,Hellas Verona,3.5,1.6,66.0,,Gianluigi Donnarumma,4-2-3-1,3-4-3,Marco Guida,Match Report,,Milan
2020-11-22,20:45,Serie A,Matchweek 8,Sun,Away,W,3,1,Napoli,2.4,1.5,37.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Paolo Valeri,Match Report,,Milan
2020-11-26,18:55,Europa Lg,Group stage,Thu,Away,D,1,1,fr Lille,0.8,0.5,57.0,,Gianluigi Donnarumma,4-2-3-1,4-4-2,Craig Pawson,Match Report,,Milan
2020-11-29,15:00,Serie A,Matchweek 9,Sun,Home,W,2,0,Fiorentina,2.6,0.7,44.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Rosario Abisso,Match Report,,Milan
2020-12-03,18:55,Europa Lg,Group stage,Thu,Home,W,4,2,sct Celtic,1.5,1.2,56.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Ricardo de Burgos,Match Report,,Milan
2020-12-06,20:45,Serie A,Matchweek 10,Sun,Away,W,2,1,Sampdoria,2.5,1.2,62.0,,Alessio Romagnoli,4-2-3-1,4-4-2,Giampaolo Calvarese,Match Report,,Milan
2020-12-10,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,cz Sparta Prague,0.7,1.4,56.0,,Andrea Conti,4-3-3,3-5-2,Daniel Siebert,Match Report,,Milan
2020-12-13,20:45,Serie A,Matchweek 11,Sun,Home,D,2,2,Parma,1.9,0.5,65.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Francesco Fourneau,Match Report,,Milan
